kaif	3	3
kailash	6	5
kaimen	4	3
kainan	62	3
kaio	12	7
kaioh	110	28
kaioken	75	16
kaiosama	37	12
kaiser	104	49
kaishakunin	30	6
kaishek	33	15
kaitain	9	4
kaitlin	43	5
kaiya	28	3
kaizu	3	3
kaj	6	5
kaja	48	3
kajal	90	8
kaje	3	3
kaji	157	10
kajiwara	3	3
kaka	22	10
kakaroto	5	3
kakarotto	192	49
kakefuda	3	3
kakei	11	3
kakinuma	3	3
kakko	70	69
kako	16	3
kaks	13	13
kaku	6	3
kakuzawa	12	5
kaká	4	4
kal	36	7
kala	13	9
kalahari	34	13
kalamazoo	5	4
kalashnikov	26	18
kalashnikovs	6	5
kalb	12	3
kale	29	7
kaleb	3	3
kalei	8	3
kaleidoscope	7	4
kalel	72	20
kali	80	18
kalich	3	3
kalicharan	26	3
kalina	28	4
kalinga	69	3
kalish	3	3
kalle	25	11
kalman	7	4
kaltenbrunner	7	3
kaludis	6	3
kaluga	5	3
kalvin	5	4
kam	20	13
kama	34	25
kamakura	16	7
kamal	87	14
kamala	19	10
kamasutra	17	10
kamata	3	3
kamby	6	4
kamchatka	22	7
kame	57	22
kamehameha	98	72
kamehouse	5	3
kamen	7	5
kamer	10	3
kami	89	41
kamigoura	4	3
kamijo	25	6
kamikaze	82	41
kamikazes	61	17
kamil	15	7
kamini	68	8
kaminofsky	3	3
kaminsky	24	9
kamio	45	3
kamisama	46	14
kamiya	20	6
kamla	54	13
kamlesh	32	5
kamloops	20	3
kammerer	10	4
kammo	7	3
kamo	3	3
kamorny	4	4
kampf	29	21
kan	53	18
kana	83	10
kanae	27	6
kanagawa	14	9
kanai	44	6
kanaka	26	3
kanako	20	7
kananga	27	3
kanaréikina	5	5
kanazawa	9	3
kanbei	32	11
kanchanaburi	5	3
kancheli	3	3
kanda	33	11
kandahar	24	9
kandar	8	4
kandel	11	4
kandi	53	5
kandinski	7	3
kandinsky	21	8
kane	807	95
kaneda	39	8
kaneko	25	16
kanemitsu	9	3
kaneohe	8	5
kanes	4	4
kaneto	6	4
kang	230	61
kangaroo	3	3
kanha	6	3
kanji	13	12
kanly	14	6
kann	33	4
kanno	5	4
kano	70	15
kanon	37	6
kanpai	3	3
kanpur	34	12
kans	4	3
kansai	16	9
kansas	898	362
kant	58	27
kanta	30	8
kantaben	8	3
kanter	4	3
kantner	5	3
kanto	11	8
kantor	4	4
kanye	5	5
kao	30	9
kaohsiung	10	5
kaoliang	3	3
kaori	43	13
kaoru	61	17
kap	6	6
kapadia	10	4
kapil	4	4
kaplan	239	39
kapo	23	5
kapoor	150	26
kapos	13	4
kaposi	4	3
kappa	82	20
kaput	22	19
kaputt	9	5
kar	77	10
kara	181	32
karachi	46	21
karada	19	19
karamazov	46	13
karamázov	72	12
karan	261	19
karaoke	46	31
karaokê	112	68
karapetian	4	4
karasawa	15	4
karat	4	4
karate	160	59
karateca	8	5
karaté	25	17
karatê	168	77
karbala	4	4
karcsi	44	3
kardashian	14	13
kardec	3	3
kardis	61	13
kareem	35	20
karel	38	9
karem	5	4
karen	1502	270
karenin	29	4
karenina	44	13
karev	54	15
kargil	9	4
kari	16	13
kariba	7	3
karim	86	19
karimi	8	3
karin	204	40
karina	27	15
karine	112	7
karl	961	228
karla	115	19
karlenko	30	3
karlin	8	3
karloff	21	13
karls	7	3
karlsen	10	3
karlsson	22	5
karlstad	9	5
karlstadt	8	3
karma	153	101
karnak	17	5
karnes	9	4
karo	56	3
karol	61	11
karolina	5	3
karp	15	5
karpathy	12	3
karpis	11	4
karpov	18	8
kars	14	3
karsten	58	11
kart	36	13
karts	17	4
karuna	4	3
karva	13	4
karyn	7	3
karzai	4	3
kasai	24	9
kasamatsu	5	4
kasbah	3	3
kase	4	3
kasem	4	3
kasey	8	4
kash	3	3
kasha	10	4
kashi	21	6
kashmir	12	9
kashue	34	9
kasia	13	5
kasim	31	5
kasinski	8	3
kaspar	115	9
kasper	19	6
kassandra	9	3
kastagir	8	3
kastrol	7	3
kasuga	10	4
kat	220	47
kata	19	9
katagiri	44	8
katakana	3	3
katalin	15	3
katana	23	11
katanas	3	3
kataoka	9	5
katar	14	3
katara	71	20
katarina	62	11
katayama	13	6
kate	2410	300
katelyn	54	3
katerina	56	21
kates	8	3
kath	85	29
katharina	30	10
katharine	35	10
kathe	6	3
katherina	6	6
katherine	540	147
kathie	55	13
kathleen	158	58
kathmandu	12	9
kathryn	132	25
kathy	616	118
kati	17	7
katia	84	22
katib	10	5
katie	1155	225
katinka	14	4
katja	55	8
katmandu	16	10
kato	171	56
katowice	12	6
katrin	18	4
katrina	229	65
katrine	34	3
kats	3	3
katsu	13	6
katsuji	5	3
katsuko	3	3
katsumi	11	10
katsura	3	3
katsuragi	35	5
katsuya	11	4
katt	12	3
katukov	10	3
katy	320	45
katya	230	27
katyn	22	4
katyusha	5	3
katz	76	28
kauai	17	10
kaufman	89	29
kaufmann	9	4
kaukonen	3	3
kaur	16	6
kaurwaki	72	3
kaushalya	9	3
kautokeino	7	3
kavita	43	9
kaw	11	5
kawa	7	4
kawada	70	8
kawaguchi	22	11
kawahara	9	7
kawai	26	9
kawakami	9	6
kawamura	49	3
kawarazaki	3	3
kawasaki	20	14
kawase	18	5
kawashima	16	5
kawazu	3	3
kay	433	96
kaya	46	9
kayak	7	5
kayako	14	3
kayama	6	6
kayani	8	3
kaye	23	9
kayla	120	20
kaylo	42	10
kayne	21	3
kayo	49	11
kaz	10	3
kazam	5	3
kazama	39	9
kazan	54	19
kazaquistão	4	4
kaze	41	22
kazim	5	4
kazimierz	7	3
kazinski	3	3
kazlov	3	3
kaznyk	10	3
kazu	19	8
kazue	13	8
kazuhiko	3	3
kazuki	14	7
kazuko	32	16
kazuma	58	10
kazumi	52	14
kazuo	85	42
kazuya	19	7
kb	14	6
kbbo	11	9
kblo	4	4
kbr	36	5
kc	149	26
kd	29	4
ke	53	19
kea	4	3
keader	10	6
kean	11	4
keane	18	5
keanu	30	19
kearney	17	9
kearny	4	3
keating	55	16
keaton	23	13
keats	201	29
kebab	54	30
kebabs	21	14
keble	5	3
kee	53	13
keefe	5	3
keefer	42	5
keegan	37	5
keeler	44	11
keelung	13	3
keen	15	9
keenan	26	13
keene	19	4
keener	9	5
keep	133	59
keeper	9	9
keeps	13	10
kefauver	3	3
keg	4	4
kegel	4	3
kei	123	27
keichan	28	3
keifer	4	4
keighley	4	3
keiichi	57	13
keiiy	9	5
keiji	9	8
keiju	4	4
keiko	147	32
keila	8	8
keinosuke	6	3
keira	9	7
keisha	47	11
keisuke	13	8
keita	13	4
keitel	38	14
keith	589	127
kel	86	15
kelbp	3	3
kelevra	20	4
kell	51	11
kellan	3	3
keller	145	50
kellerman	16	10
kelley	45	11
kelli	21	6
kello	10	4
kellogg	33	8
kelloggs	13	8
kelly	1561	340
kellys	59	8
kelp	5	5
kelsey	17	10
kelsi	51	6
kelso	18	8
kelson	15	3
kelton	51	8
kelvin	217	36
kelvins	5	3
kemal	18	10
kemble	5	3
kemo	5	4
kemosabe	12	9
kemp	87	17
kempeitai	6	4
kemper	51	7
kempo	6	4
ken	1215	266
kenai	95	3
kenan	10	4
kendal	55	9
kendall	138	29
kendo	17	10
kendra	36	9
kendrick	115	17
kenedy	40	6
keng	10	3
kenichi	51	8
kenickie	19	3
kenji	161	47
kenley	25	5
kenmore	3	3
kennan	3	3
kennedy	850	293
kennedys	9	9
kenner	18	8
kenneth	392	91
kenney	8	4
kennington	33	4
kenny	753	160
keno	25	8
kenobi	26	11
kenosha	4	3
kenpo	8	4
kensan	12	3
kensington	86	25
kent	681	171
kenta	33	10
kentaro	9	7
kentish	4	4
kenton	5	4
kentucky	284	163
kentuky	5	3
kenworth	4	3
keny	3	3
kenya	35	15
kenyatta	13	4
kenyon	24	7
kenzo	12	4
kepler	85	11
kepner	12	3
keppel	11	4
kept	22	13
kerac	5	3
kerak	25	4
kerala	18	5
kerama	3	3
kerem	5	4
kerenski	5	3
kerensky	15	7
kerimov	4	4
kerioth	14	4
kerk	4	3
kerman	3	3
kermanshah	5	3
kermit	20	10
kern	22	13
kernan	35	4
kerner	25	4
kerns	45	4
kerouac	65	17
kerpa	6	3
kerr	19	13
kerrigan	28	7
kerry	165	41
kershaw	13	5
kesselring	40	8
kessler	111	22
ket	50	45
ketamina	13	8
ketarakado	3	3
ketcham	40	3
ketchum	7	6
ketchup	218	152
ketro	3	3
kettering	13	4
kettle	8	8
ketty	18	3
keung	97	12
kev	149	48
kevin	1957	321
kevlar	27	18
kevorkian	170	13
kevão	4	3
kew	13	9
kewpie	3	3
key	166	61
keyes	254	17
keynes	15	10
keys	69	27
keystone	22	6
kf	12	5
kfar	42	5
kfc	20	16
kg	972	592
kgb	283	109
kgc	4	3
kgs	32	30
khachaturyan	3	3
khadafi	5	4
khai	5	3
khal	13	4
khaled	48	8
khaleesi	41	8
khalid	54	16
khalil	55	9
khamsa	5	3
khan	715	140
khandala	32	7
khanna	55	20
khanum	58	4
khao	34	4
khari	4	4
kharkov	7	7
khartoum	3	3
khatami	7	3
khayyam	3	3
khe	3	3
kheer	10	3
khiva	25	4
khmer	16	8
khokhlakova	4	4
khokhlova	12	4
kholin	17	3
khomeini	14	10
khrushchev	39	20
khun	21	7
khursheed	16	3
khushi	3	3
khyber	4	3
khz	3	3
ki	429	131
kia	63	15
kiai	23	22
kiang	6	4
kiara	58	3
kiarostami	16	9
kibbutz	11	7
kibe	7	5
kibutz	52	16
kichi	15	7
kick	51	34
kickapoo	11	6
kickboxer	13	7
kickboxing	19	15
kicked	3	3
kicker	11	5
kickers	3	3
kickin	9	6
kicking	7	5
kickoff	4	3
kicks	13	4
kid	740	164
kida	33	4
kidd	59	11
kidder	3	3
kidding	9	8
kiddo	40	14
kidman	14	10
kidney	11	3
kido	18	5
kids	65	35
kiduk	3	3
kie	30	3
kiefer	17	5
kiel	9	8
kielbasa	4	4
kienzan	7	5
kierkegaard	19	15
kieslowski	6	4
kiev	115	57
kiew	8	4
kif	12	5
kiff	21	3
kiffy	6	3
kigali	30	6
kignery	3	3
kihachiro	4	3
kijima	9	3
kika	40	3
kiki	164	37
kiko	55	13
kikouhou	8	4
kiku	15	6
kikuchi	7	7
kikue	3	3
kikushima	6	4
kil	6	5
kilates	6	6
kilburn	33	11
kildare	7	7
kiley	20	5
kilgore	10	5
kilimanjaro	23	18
kilkenny	3	3
kill	67	40
killa	15	4
killed	6	5
killer	245	121
killers	52	29
killian	10	5
killin	4	4
killing	19	17
kills	7	5
kilmer	7	6
kilo	37	24
kilometro	6	6
kilometros	48	37
kilos	154	89
kilotons	5	5
kilowog	77	9
kilroy	4	3
kilt	19	16
kilts	6	6
kilómetro	3	3
kilómetros	21	20
kilômetro	8	6
kilômetros	57	33
kim	1494	322
kimagure	9	4
kimba	9	3
kimball	51	10
kimber	63	16
kimberley	18	7
kimberly	168	49
kimble	36	10
kimchee	3	3
kimchi	17	16
kimi	55	6
kimiko	9	5
kimio	3	3
kimmel	18	10
kimmie	17	9
kimmy	67	17
kimo	53	7
kimono	59	29
kimonos	12	11
kimosabe	5	5
kimosabi	4	4
kimura	60	23
kimy	3	3
kin	56	21
kina	8	6
kincaid	122	24
kind	52	27
kinda	27	22
kindai	3	3
kinder	7	7
kindly	6	3
kindtwin	3	3
kindzadza	8	5
king	1281	528
kingdom	68	18
kingfish	14	3
kingfisher	5	3
kingkong	4	3
kingman	11	5
kings	152	82
kingsize	11	11
kingsley	29	10
kingsmith	4	3
kingston	113	51
kinji	8	7
kinka	9	3
kinkaido	5	5
kinkos	5	5
kinkou	3	3
kinks	8	5
kinky	11	5
kinney	85	26
kino	45	11
kinoshita	19	8
kinsey	64	13
kinshasa	19	11
kinski	10	3
kinta	57	5
kintaro	5	3
kinte	34	15
kintoun	4	3
kinuyo	6	6
kioto	32	7
kiowa	53	13
kiowas	21	6
kip	156	19
kipling	66	25
kipp	15	5
kipper	7	4
kippie	92	3
kippur	14	12
kir	29	4
kira	219	18
kiran	9	4
kirby	301	47
kirbys	11	4
kiri	5	3
kirigi	19	4
kiriko	14	5
kiril	4	4
kirill	31	13
kirin	26	7
kirishima	8	3
kiriyama	21	6
kirk	281	84
kirke	7	4
kirkland	48	15
kirkpatrick	29	5
kirkwood	11	5
kirov	12	6
kirsch	14	7
kirsten	32	14
kirstie	7	5
kirsty	9	4
kis	15	10
kisaku	3	3
kisch	9	3
kiseki	4	3
kisha	9	3
kishan	47	5
kishen	134	6
kishi	3	3
kishida	12	8
kishimoto	8	4
kishinev	3	3
kishnev	3	3
kishore	16	5
kislovodsk	5	3
kismet	12	4
kiso	22	4
kiss	91	50
kissed	4	3
kisses	11	7
kissing	8	7
kissinger	71	35
kissingurami	18	4
kisu	26	3
kisuco	4	4
kiswa	3	3
kit	837	280
kita	18	5
kitahara	16	13
kitamura	8	7
kitana	76	8
kitano	115	20
kitaro	4	3
kitchen	19	13
kitchener	19	9
kitchenette	3	3
kitchner	19	6
kite	24	7
kito	36	7
kits	29	28
kitsap	3	3
kitsch	25	11
kitt	176	17
kitten	90	9
kittredge	24	3
kitty	717	143
kitzens	8	3
kiu	18	6
kiva	10	4
kivu	22	4
kiwanis	3	3
kiwi	49	35
kiwis	12	8
kiyo	7	6
kiyokawa	74	5
kiyoko	20	6
kiyomasa	36	6
kiyomi	7	5
kiyomori	24	5
kiyonaga	6	4
kiyoshi	39	18
kizzy	96	4
kjell	77	5
kk	14	8
kkcopy	16	16
kkk	21	16
kl	16	10
kla	5	5
klaas	10	3
klamath	16	6
klan	86	52
klar	8	5
klara	72	10
klaus	268	72
klausen	5	5
klee	7	6
kleenex	21	20
klein	182	85
kleine	9	8
kleiner	6	5
kleinfeld	91	6
kleinman	8	7
kleins	8	3
kleiser	24	3
kleist	34	8
klement	9	3
klendathu	21	3
klerk	14	4
klick	7	3
klimitov	12	3
klimt	185	6
klin	11	3
kline	22	13
klinger	20	7
klingerman	17	6
klingon	12	9
klingons	9	9
klink	12	4
klkb	8	4
klm	11	8
kloich	27	27
klondike	38	9
klonopin	3	3
klub	9	4
kluge	19	6
klutz	4	4
klux	37	33
km	3791	1751
kmart	75	34
kmh	456	265
kmhora	22	15
kmlh	13	8
kmmin	4	3
kms	150	101
knapp	18	4
knave	5	4
knee	27	9
knees	18	11
knesset	6	5
knew	20	14
knick	3	3
knickerbocker	10	8
knicks	72	43
knievel	25	19
knife	16	13
knight	171	48
knightley	108	7
knights	56	22
knightsbridge	16	13
knish	28	13
knob	6	3
knobhead	9	3
knock	87	39
knockdown	3	3
knocked	3	3
knockin	3	3
knocking	10	9
knockout	28	11
knoll	17	3
knorr	14	3
knot	5	5
knots	5	5
knott	28	3
knotts	8	4
know	531	146
knowby	7	4
knowhow	10	10
knowing	16	9
knowles	15	10
known	23	14
knows	31	20
knox	240	75
knoxville	124	28
knuckle	4	3
knud	6	3
knudsen	19	4
knut	90	16
knute	8	3
ko	170	53
koa	6	3
koala	5	4
koalas	4	4
koba	16	7
kobayashi	197	45
kobe	101	48
kobi	13	5
koblenz	4	4
kobol	51	9
kobold	4	4
kobrakriada	6	4
koch	32	17
kochi	9	3
kock	13	3
koda	80	4
kodachrome	6	3
kodai	66	3
kodak	28	15
kodama	10	6
kodera	8	4
kodiak	38	8
kodo	4	4
koenji	6	4
koestler	12	3
koeteku	19	19
koga	26	12
kogler	28	3
kogo	5	4
kogure	8	5
koh	10	7
kohai	28	3
kohei	3	3
kohinata	3	3
kohl	12	10
kohler	30	5
kohn	5	3
kohroku	32	5
kohta	116	13
koi	8	4
koichi	18	12
koike	8	4
koizumi	10	8
kojak	37	20
koji	29	27
kojima	11	5
kojiro	28	3
kok	9	5
koker	63	3
koko	42	11
kokomo	3	3
kokoschka	12	6
koktebel	16	3
koku	12	5
kol	8	3
kola	6	3
kolbe	5	3
kolber	3	3
kolchak	23	3
kolia	17	7
kolibri	12	12
kolkhoz	7	5
kolkocky	6	3
kolp	9	3
koltakov	12	12
kolya	80	21
kom	10	4
komal	42	3
komarov	4	4
komatsu	17	7
kombat	34	14
kombi	44	25
komiya	3	3
kommandant	8	3
kommen	5	4
komo	42	4
komodo	15	5
komsomol	21	9
kon	8	7
kona	5	5
konaka	3	3
konan	8	3
konchalovsky	4	4
kondo	27	15
konev	14	5
kong	1358	388
konigsberg	7	6
koningin	9	3
konishi	19	6
konnichiwa	16	10
kono	37	11
konrad	79	15
konstantin	65	16
konstantinos	4	4
konstantinovich	16	9
konstantinovitch	13	5
koo	30	13
kook	11	6
kookaburra	4	4
kookaburras	4	3
kool	15	11
koolaid	16	9
koon	25	6
kooning	14	7
koons	5	4
koontz	21	7
koothrappali	5	4
kop	22	3
kopeck	4	3
kopeks	11	7
kopenhafer	8	3
koplersky	5	5
kopp	14	3
koppel	4	4
kor	5	3
korba	7	6
korczak	16	3
korda	3	3
korea	9	8
korean	4	4
koreano	5	5
koreatown	10	7
koreeda	4	3
korengal	47	3
kori	19	6
korn	9	5
kornilov	18	3
koro	4	3
koron	36	3
koroviev	18	5
korra	66	4
kos	14	8
kosciusko	4	3
kosciuszko	4	4
kosh	44	11
kosher	81	50
kosick	17	6
kosmo	51	4
kosmos	7	3
kosovo	43	31
kossef	24	4
kost	14	3
kosta	21	5
kostas	18	5
kostia	18	4
kostos	18	3
kostroma	3	3
kostya	36	8
kosuke	40	6
kota	16	5
kotae	19	19
kotaro	16	5
kothon	4	3
kotohiki	33	6
kotov	39	3
kotsiuba	4	4
kou	19	12
koufax	16	5
kouhei	3	3
koujinkai	19	5
koulikov	7	3
kouri	9	3
kournikova	4	3
kourosh	4	3
kourtney	4	3
kovac	35	13
kovacs	48	11
kovak	4	4
koval	5	3
kovic	64	6
kow	7	5
kowaiski	28	3
kowalski	146	21
kowalsky	22	6
kowloon	36	18
koyama	6	4
kozak	9	4
kozhevnikova	11	11
kozlov	7	3
kozo	11	3
kozue	30	4
kozuki	20	3
kozure	4	4
kp	4	4
kph	11	7
kr	21	5
kra	6	4
krafft	11	4
kraft	64	15
kraftwerk	3	3
krai	5	5
krakatoa	14	6
krakauer	5	3
kraken	12	7
krakow	14	7
kramer	270	65
krang	22	3
krantz	11	5
kranz	5	3
krap	6	3
krapotkin	24	4
krase	6	3
krasner	8	3
kraus	22	8
krausberg	5	3
krause	34	12
krauss	64	14
kraut	26	12
krauts	10	5
krautz	3	3
krav	5	5
kraven	88	9
kravitz	10	8
kray	29	3
krazy	4	3
krebs	32	5
kreme	3	3
kremlin	66	44
kreplach	3	3
krica	8	7
krieg	11	4
krieger	15	7
krilin	10	3
krilinsan	5	3
krill	56	16
kringle	4	3
kripton	9	5
kriptonita	24	14
kris	161	26
krishna	509	58
krishnas	6	5
krispies	15	7
krispy	3	3
kriss	7	5
krist	21	3
krista	19	8
kristal	4	3
kristallnacht	6	6
kristen	217	44
krister	7	3
kristian	72	10
kristin	75	15
kristina	67	12
kristine	62	16
kristoffer	16	4
kristofferson	21	3
kristol	9	4
kristy	29	8
krog	33	5
kroger	50	10
kroker	7	3
krone	5	3
kroner	4	3
kronstadt	4	3
kropotkin	6	3
kroq	6	4
kru	7	4
krueger	210	35
krug	28	11
kruger	177	38
krull	50	5
krupa	23	12
krupp	16	6
kruschev	27	10
kruse	44	3
krypto	6	5
krypton	93	25
kryptoniana	4	3
kryptoniano	25	9
kryptonianos	3	3
kryptonita	110	29
kryptonite	10	7
krysia	22	3
krystal	32	3
krystyna	20	5
kryukov	3	3
krzysztof	6	3
krüger	116	15
ks	11	7
ksc	6	6
ksini	8	4
kt	4	4
ktb	3	3
ktiming	3	3
ktm	21	5
ktorov	3	3
ktse	60	6
ku	169	49
kuakuani	3	3
kuakuanis	7	3
kuala	29	12
kuan	7	6
kuba	23	3
kubitschek	7	3
kubla	6	5
kublai	3	3
kubo	14	11
kubota	13	7
kubrick	67	5
kuchar	42	3
kudo	63	20
kuekuatsheu	10	3
kuen	16	3
kugel	6	4
kuhl	3	3
kuhn	11	5
kui	6	6
kuiper	4	3
kuk	19	7
kukluxklan	3	3
kukulcan	6	4
kukulkan	6	4
kulak	5	4
kuleshov	13	6
kulick	3	3
kull	46	4
kum	11	9
kuma	4	3
kumagai	7	4
kumamoto	11	5
kumar	192	44
kumari	7	4
kumbaya	23	13
kume	5	4
kumi	8	3
kumiko	40	7
kummel	4	3
kumquat	12	5
kumquats	6	3
kun	58	25
kunal	35	3
kundalini	18	5
kune	31	4
kung	773	174
kungfu	143	51
kuni	23	5
kunie	5	5
kunihiko	19	4
kuniko	13	8
kunimura	5	5
kuninobu	12	4
kunio	18	7
kunming	10	7
kuno	34	7
kunta	92	13
kuntz	8	4
kunwar	10	3
kuo	11	3
kupinsk	3	3
kurama	24	9
kuramoto	16	4
kuranaga	11	3
kurando	4	3
kurashima	7	3
kurdos	5	3
kure	17	3
kurgan	147	36
kurgánov	5	5
kuririn	265	80
kuririnsan	35	15
kuriyama	7	4
kuroda	63	10
kurogane	14	3
kuroi	13	7
kurokawa	36	5
kuroki	14	6
kurokuwa	7	4
kuronaga	7	4
kurosawa	67	22
kurotowa	4	3
kursk	34	10
kurt	604	140
kurta	8	6
kurth	11	3
kurtis	16	4
kurtz	73	13
kurtzman	11	6
kurume	11	3
kurusu	11	3
kurzweil	25	3
kusaka	26	6
kusakabe	11	4
kusama	4	3
kusanagi	34	10
kusano	4	4
kush	18	8
kushana	6	3
kusuku	4	4
kusumoto	3	3
kusunoki	15	6
kutch	7	4
kutcher	13	9
kutner	3	3
kutúzov	16	3
kuwait	84	47
kuwata	4	3
kuznetsov	23	10
kv	58	4
kvasha	8	3
kwai	20	14
kwak	3	3
kwame	7	3
kwan	96	27
kwang	7	5
kwangtung	3	3
kwanza	5	5
kwiatkowski	5	5
kwisatz	23	6
kwo	11	3
kwok	29	11
kwon	47	29
kwong	13	4
kwun	42	10
ky	54	14
kya	7	3
kyie	7	5
kyla	25	3
kyle	1254	146
kylie	89	17
kynes	19	5
kyo	6	6
kyohei	3	3
kyoko	262	34
kyokushin	9	4
kyoshi	28	7
kyoto	129	51
kyounghee	3	3
kyra	67	10
kyrie	15	14
kyser	5	3
kyu	14	10
kyung	12	5
kyunghee	17	4
kyungsang	4	4
kyungsoo	19	3
kyushu	32	14
kyzylkumi	3	3
kz	5	3
kzl	14	5
kárpova	5	5
kátia	28	7
kónev	6	6
kümmel	4	4
l	3949	739
la	5741	2064
laasds	5	3
lab	35	20
labarbara	9	4
labareda	6	6
labaredas	20	19
labbaye	3	3
label	12	7
labia	3	3
labial	55	49
labio	3	3
labios	23	17
labirinto	307	190
labirintos	32	29
labiríntica	3	3
labiríntico	5	5
labisse	12	3
laboeuf	71	4
labor	18	15
labora	5	5
laborais	4	4
laboral	10	10
laboratoriais	15	13
laboratorial	12	11
laboratories	5	5
laboratorio	44	19
laboratãrio	77	40
laboratãrios	5	5
laboratório	2260	1146
laboratórios	197	151
laboriosa	3	3
laboulaye	45	4
labradoodle	5	3
labrador	36	34
labradores	5	4
labrego	7	5
labregos	6	3
labs	13	6
labsco	3	3
labuta	30	27
labutador	3	3
labutamos	4	4
labutando	3	3
labutar	5	4
lac	12	7
laca	15	13
lacaia	5	4
lacaio	72	60
lacaios	69	56
lacan	21	4
lacaniana	4	3
lace	15	8
laceração	16	14
lacerações	30	23
lacerda	8	4
lacey	132	27
lachaise	6	4
laci	17	3
lacinho	14	10
lacinhos	12	8
lack	5	5
lackey	6	3
lacocca	5	5
lacos	3	3
lacoste	9	6
lacrada	30	26
lacradas	18	15
lacrado	59	53
lacrados	12	11
lacraias	3	3
lacramos	4	4
lacrando	4	4
lacrar	23	22
lacre	49	36
lacrem	12	7
lacrima	5	4
lacrimais	5	5
lacrimal	9	9
lacrimejando	6	6
lacrimejante	4	4
lacrimejantes	8	8
lacrimejar	13	13
lacrimejarem	3	3
lacrimogéneo	6	5
lacrimogêneo	56	44
lacrimogêneos	4	4
lacrimogênio	7	7
lacrimoso	6	5
lacroix	31	4
lacrosse	69	22
lacrou	12	11
lactação	4	4
lactea	3	3
lacticínios	5	3
lactose	65	50
lacuna	71	56
lacunas	77	61
lacy	70	15
lacônico	3	3
lad	31	12
lada	33	17
ladainha	36	32
ladainhas	4	4
ladakh	15	4
ladd	20	16
ladder	26	6
laddie	3	3
ladeado	3	3
ladeira	105	80
ladeiras	15	13
laden	299	71
ladens	5	5
ladies	47	32
ladiesman	11	3
ladinho	7	7
ladino	6	6
lado	25393	8822
ladoalado	11	5
lados	1961	1528
ladra	309	214
ladram	21	14
ladrando	6	6
ladrao	16	7
ladrar	30	19
ladras	21	18
ladrazinha	9	9
ladrilhador	3	3
ladrilhar	3	3
ladrilho	13	11
ladrilhos	24	19
ladro	4	4
ladrona	24	8
ladrâo	17	7
ladrão	2785	1428
ladrãozeco	3	3
ladrãozinho	86	69
ladrôes	4	4
ladrões	1474	899
ladrõezinhos	15	14
lads	4	4
lady	1570	444
ladydevon	6	5
ladys	6	4
lae	44	6
laercio	101	100
laertes	12	8
laetitia	4	3
lafarge	15	8
lafayette	82	45
lafe	60	7
laffer	3	3
lafferty	12	6
lafite	11	10
lafitte	10	8
laflamme	111	3
lag	36	24
lagar	7	5
lagarta	99	47
lagartas	38	22
lagartixa	41	28
lagartixas	17	13
lagarto	295	175
lagartos	201	102
lagartões	3	3
lagavulin	3	3
lage	4	4
lager	8	3
lago	3102	1302
lagoa	289	161
lagoas	44	31
lagomar	3	3
lagos	332	215
lagosta	321	190
lagostas	110	78
lagostim	25	15
lagostinha	6	5
lagostins	31	15
lagrange	27	7
lagrima	5	5
lagrimas	49	38
laguardia	11	11
laguerta	4	3
laguinho	6	6
laguna	62	26
lah	12	6
lahaye	81	5
lahayes	6	3
lahore	67	13
lai	44	28
laia	87	77
laica	3	3
laico	9	5
laid	14	12
laida	122	4
laila	218	17
lain	16	16
laine	12	7
laing	14	3
lair	5	3
laird	91	10
lait	3	3
laje	42	32
lajes	13	11
lajos	16	3
lajotas	5	4
lak	35	5
lake	506	213
lakehurst	5	3
lakeland	3	3
laker	14	11
lakers	55	42
lakes	22	13
lakeshore	13	7
lakeview	11	8
lakewood	6	4
lakh	62	7
lakhs	54	16
laki	10	3
lakota	38	14
lakotas	13	7
lakshmi	16	8
lal	33	15
lala	128	21
lalala	23	13
lalalala	6	4
lalin	24	3
lalinha	5	5
lalita	47	5
lalla	9	4
lallan	37	3
lalo	50	8
lam	244	62
lama	1283	742
lamacenta	15	14
lamacentas	11	9
lamacento	18	16
lamacentos	3	3
lamar	29	15
lamarck	7	3
lamarr	12	4
lamartine	3	3
lamas	27	15
lamaze	17	12
lamaçal	28	21
lamb	56	26
lamba	80	54
lambaas	9	4
lambada	18	12
lambam	8	7
lambame	3	3
lambança	6	4
lambari	9	4
lambda	70	11
lambdas	10	4
lambe	116	97
lambeau	9	3
lambebotas	13	11
lambecu	4	4
lambedor	9	9
lambedores	5	5
lambem	23	22
lambeme	4	4
lambemos	3	3
lambendo	120	106
lamber	308	254
lamberei	5	5
lamberem	4	4
lamberia	10	8
lamberlhe	4	4
lamberme	6	6
lambert	161	43
lamberte	4	4
lamberão	4	4
lambesse	5	4
lambessem	3	3
lambeth	12	3
lambeu	55	54
lambi	6	6
lambia	11	9
lambiam	3	3
lambida	38	36
lambidas	7	6
lambido	20	17
lambo	17	13
lamborghini	60	28
lambreta	49	28
lambris	3	3
lambton	18	9
lambuja	3	3
lambuzada	8	8
lambuzado	4	4
lambuzando	4	4
lambuzar	4	4
lambuze	15	6
lambêla	8	8
lambêlo	8	7
lambêlos	6	5
lame	10	10
lamechas	3	3
lamen	8	5
lamenta	324	272
lamentada	5	5
lamentadas	3	3
lamentado	10	10
lamentam	38	34
lamentamos	223	205
lamentando	141	129
lamentandose	6	6
lamentar	424	368
lamentaram	13	12
lamentarei	17	13
